propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,newDevelopmentFinished,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice
109578278,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/4e/83/3a/1379360726.webp,NA,18,bj,154000,flat,sale,73,TRUE,3,1,Barrio Pinar Alto,Cádiz,El Puerto de Santa María,Crevillet - Pinar Alto,es,Pinar Alto,36.5943,-6.2429,FALSE,https://www.idealista.com/inmueble/109578278/,Yahome presenta en exclusiva  bonito piso en la zona de la palma es una planta baja necesita reformas tiene un pequeño patio no molestar a los vecinos la inmobiliaria se encuentra muy cerca para cualquier consulta pongase en contacto gracias no disponemos de fotos mejor visitarlo.,FALSE,renew,FALSE,TRUE,2110,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,154000,€,NA,NA,NA,flat,NA,"Pinar Alto, El Puerto de Santa María",Piso,Destacado,NA,NA,NA
108298903,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/bd/ea/1339956158.webp,Pry007331,16,NA,350000,chalet,sale,733,NA,10,1,Barrio Centro,Cádiz,Jerez de la Frontera,Centro,es,Centro,36.681,-6.139,FALSE,https://www.idealista.com/inmueble/108298903/,"Se vende casa señorial del 1900, para reformar completamente, en una de las calles mas bonitas y en un barrio de los mas emblemáticos del Centro de Jerez. Su reforma puede tener usos muy diversos, desde casa privada a un hotel que tendria mucho encanto, pues cuenta con dos patios al aire libre, y unos arcos de medio punto preciosos. Cuenta con techos altos y de vigas de madera, algo muy típico de esta zona. Tiene tres maravillosos balcones con vistas a la calle. Venga a verla, estaremos encantados de presentarsela.",FALSE,renew,FALSE,NA,477,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,350000,€,NA,NA,NA,chalet,independantHouse,"Centro, Jerez de la Frontera",Casa independiente,Destacado,NA,NA,NA
110025885,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/8b/14/32/1393049565.webp,25069,9,NA,90000,chalet,sale,122,NA,4,1,Paterna de Rivera,Cádiz,Paterna de Rivera,NA,es,NA,36.5253,-5.8659,FALSE,https://www.idealista.com/inmueble/110025885/,"**Clikasa & EVM Inmobiliaria, en colaboración y en exclusiva** Te presentamos esta amplia y versátil casa de pueblo de dos plantas, una oportunidad excepcional en el corazón de Paterna de Rivera. Esta propiedad ofrece un sinfín de posibilidades, siendo ideal tanto para quienes buscan un hogar espacioso como para aquellos que desean renovarla y adaptar el espacio a su gusto. PLANTA BAJA Al ingresar, te recibe un acogedor salón que conecta con las principales estancias de la casa. La vivienda cuenta con una cocina práctica equipada con instalación de gas para el agua caliente y la cocina. También encontrarás un baño completo con ventana y plato de ducha, así como un amplio dormitorio que brinda comodidad sin necesidad de subir escaleras. PLANTA ALTA En la planta superior, descubrirás un área en bruto de aproximadamente 30 m², ideal para transformarla en un impresionante salón, una sala de entretenimiento o cualquier proyecto que desees desarrollar. Además, hay tres amplios dormitorios dobles, todos con ventanas que aseguran una gran entrada de luz natural. Esta casa se distingue por su amplitud, su distribución funcional y su alto potencial de personalización, lo que la convierte en una opción atractiva tanto para familias como para inversores. DONDE ESTÉS, ESTAMOS. Clikasa ya acompaña a propietarios y compradores en todo el país. Porque tu casa merece cercanía, estés donde estés. Si desea más información o concertar una visita, no dude en ponerse en contacto con nosotros. Estaremos encantados de atenderle y resolver cualquier consulta sobre el inmueble. La presente publicación tiene carácter meramente informativo. Las imágenes y datos mostrados son orientativos y no contractuales, por lo que podrían estar sujetos a cambios.",FALSE,renew,FALSE,NA,738,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,90000,€,NA,NA,NA,chalet,terracedHouse,Paterna de Rivera,Chalet adosado,Destacado,TRUE,TRUE,NA
110168845,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/53/99/14/1397357787.webp,2888,13,NA,385000,flat,sale,155,TRUE,6,3,Barrio Centro,Cádiz,Jerez de la Frontera,Centro,es,Centro,36.6872,-6.138,FALSE,https://www.idealista.com/inmueble/110168845/,"¿Te imaginas vivir en una casa en pleno corazón de Jerez? Ahora tienes la oportunidad de hacerlo realidad. Se vende espectacular casa totalmente reformada, ubicada en un residencial privado en el centro de Jerez, en la emblemática Plaza Mamelón, a tan solo unos pasos de la calle Larga. Una vivienda amplia, luminosa y lista para entrar a vivir, distribuida en tres plantas. � Planta baja: Encontramos una cocina amueblada con salida a un agradable patio interior y zona de lavadero, un amplio salón-comedor con aire acondicionado y un aseo de cortesía. � Primera planta: Dispone de tres dormitorios y dos baños completos, uno de ellos en suite, ofreciendo comodidad y privacidad. � Segunda planta: Cuenta con otros tres dormitorios y una magnífica terraza de 12 m², ideal para disfrutar del aire libre en pleno centro. Todos los dormitorios disponen de armarios empotrados. La planta baja y la primera cuentan con suelo de tarima flotante, aportando calidez y estilo a la vivienda. Además, la casa dispone de instalación de calefacción mediante chimenea-estufa de pellets, perfecta para los meses más fríos. � Incluido en el precio: Amplia plaza de garaje subterránea de 35,60 m², con capacidad para dos vehículos, un auténtico lujo en esta zona. Una vivienda única por ubicación, amplitud y calidades. No lo pienses más y ven a visitarla. ¡Te enamorará!",FALSE,good,FALSE,FALSE,2484,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,385000,€,NA,NA,NA,flat,NA,"Centro, Jerez de la Frontera",Piso,Destacado,TRUE,TRUE,NA
109581626,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/61/4a/58/1379111791.webp,CHA0009,5,NA,269900,chalet,sale,570,NA,5,2,El Rinconcillo - San José Artesano,Cádiz,Algeciras,El Rinconcillo - San José Artesano,es,NA,36.1582,-5.4519,FALSE,https://www.idealista.com/inmueble/109581626/,"! GRAN OPORTUNIDAD EN EL RINCONCILLO! . Centro Servicios Inmobiliarios, pone a la venta, una magnífica casa, en una zona inmejorable de El Rinconcillo. La parcela consta con un total de 570 metros cuadrados. Si deseas vivir en una de las mejores zonas de Algeciras, no dudes en visitar esta vivienda con muchas posibilidades, para poder hacer de este inmueble un hogar ideal. Consta de: - Casa construida con dos plantas. - 2 Cuartos de baos completos. - 2 Salones. - Cocina. - Trastero. - Espacioso garaje. - Piscina. - Jardín con árboles frutales. Precio: 269.900€ Gastos de gestión no incluidos. [IW].",FALSE,good,FALSE,NA,474,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,269900,€,NA,NA,NA,chalet,independantHouse,"El Rinconcillo - San José Artesano, Algeciras",Casa independiente,Destacado,NA,NA,NA
104872570,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c2/9a/f9/1234344741.webp,DOSCE11,11,NA,395000,chalet,sale,184,NA,5,2,San García - La Juliana,Cádiz,Algeciras,San García - La Juliana,es,NA,36.0729,-5.4318,FALSE,https://www.idealista.com/inmueble/104872570/,"Chalet de 2 plantas en el Faro de Punta Carnero con vistas espectaculares del Estrecho y del Peñón de Gibraltar.  A solo 20 minutos de Tarifa.  Enorme jardín delantero con piscina y bonito jardín trasero con porche y espectaculares vistas.  La planta baja se distribuye en salón comedor con chimenea, cocina, una habitación, baño completo, y un gran salón-comedor de verano donde se encuentra la barbacoa; esta zona se comunica con el patio delantero y trasero. En planta alta encontramos 4 dormitorios con armarios empotrados, baño completo y terraza. Se recomienda su visita! *Impuesto (ITP), escrituras, registro, y honorarios de la agencia NO incluidos en el precio.",FALSE,good,FALSE,NA,2147,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,395000,€,NA,NA,NA,chalet,independantHouse,"San García - La Juliana, Algeciras",Casa independiente,Destacado,TRUE,TRUE,NA
107865271,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d2/44/23/1326629801.webp,1743,15,NA,355000,duplex,sale,108,FALSE,3,2,Los Caños de Meca,Cádiz,Barbate,Los Caños de Meca,es,NA,36.1846,-6.0081,FALSE,https://www.idealista.com/inmueble/107865271/,"Magnifico dúplex al lado del mar con garaje incluido subterráneo. Este dúplex  se encuentra a tan solo 100 metros de las famosas playas de Los Caños de Meca, con vistas al mar. Dúplex muy cómodo para pasar tus vacaciones o para vivir en un verdadero paraíso.   El residencial cuenta con piscina comunitaria y bar, perfecta para disfrutar de los días de levante, plaza de garaje subterránea para mayor comodidad y seguridad.  Se encuentra en planta baja. Es muy luminoso debido a los grandes ventanales que tiene en salón-cocina y en los dormitorios. Las ventanas son de doble acristalamiento de seguridad.  La vivienda ha sido recientemente reformada , se vende totalmente amueblada.   Este apartamento se distribuye  en: salón-cocina-comedor con ventanal desde el que se accede al jardín,   3  dormitorios dobles  y 2 baños completos, uno con placa de ducha y otro con bañera.  A destacar de esta propiedad seria el magnifico jardín, el solárium en la planta alta con vistas al mar y a la Breña, donde podrás disfrutar de unas magníficos atardeceres. No dejes escapar esta oportunidad y ¡ven a visitarlo!  Informamos a nuestros clientes, que los gastos de Notaría, Gestoría, Impuestos y gestiones de la compra no están incluidos en el precio de venta. Según Decreto 218/2005, del 11 de Octubre, disponemos del Documento Informativo Abreviado de la vivienda y de Seguro de Caución.",FALSE,good,FALSE,FALSE,3287,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,355000,€,NA,NA,NA,flat,duplex,"Los Caños de Meca, Barbate",Dúplex,Destacado,TRUE,TRUE,NA
106799231,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3f/51/7e/1294394951.webp,RG0588V,11,3,355000,flat,sale,130,TRUE,4,2,Barrio Pozoalbero,Cádiz,Jerez de la Frontera,Jerez norte - Montealto - Pozoalbero,es,Pozoalbero,36.7066,-6.1131,FALSE,https://www.idealista.com/inmueble/106799231/,"INMOBILIARIA RIVAS & GARCÍA les ofrece su nuevo hogar en Jerez! Este espectacular piso, situado en la zona más demandada de la ciudad, es el refugio perfecto para familias que buscan confort y estilo. Reformado recientemente con las mejores calidades, presume de suelos de mármol que aportan elegancia y durabilidad. La carpintería exterior de PVC con sistema oscilobatiente garantiza aislamiento y tranquilidad, mientras que el interior lacado en blanco añade un toque moderno y luminoso. La cocina amueblada, ideal para los amantes de la gastronomía. El amplio salón, con acceso a una encantadora terraza, es perfecto para disfrutar de momentos en familia o con amigos. Los cuatro dormitorios ofrecen espacio y comodidad, destacando el principal con vestidor y baño en suite. Además, cuenta con un total de 27 puertas de armario, asegurando espacio de almacenamiento más que suficiente. Este piso no solo ofrece comodidad en su interior, sino también en sus instalaciones: dos amplias plazas de aparcamiento y un trastero en planta sótano. La vivienda es apta para personas con movilidad reducida y está equipada con calefacción eléctrica y aire acondicionado para el máximo confort. Disfruta de la orientación sur-oeste que garantiza luz natural durante todo el día. Además, el edificio cuenta con ascensor, piscina y jardín comunitario para disfrutar del aire libre. ¡No pierdas la oportunidad de vivir en este maravilloso hogar! De acuerdo con lo previsto en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los gastos notariales, registrales, I. T. P. , honorarios profesionales de intermediación, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio. Documento D. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía.",FALSE,good,FALSE,TRUE,2731,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,355000,€,NA,NA,NA,flat,NA,"Pozoalbero, Jerez de la Frontera",Piso,Destacado,TRUE,TRUE,NA
108263004,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c9/bf/d8/1338881363.webp,KM01126,5,NA,125000,chalet,sale,86,NA,3,2,Núcleo Urbano,Cádiz,Chiclana de la Frontera,Núcleo Urbano,es,NA,36.4222,-6.1509,FALSE,https://www.idealista.com/inmueble/108263004/,"Oportunidad única en pleno corazón de Chiclana de la Frontera. Casa de pueblo a reformar ubicada frente al Mercado de Abastos, rodeada de todos los servicios esenciales: farmacias, paradas de autobús, colegios, tiendas y mucho más. � Parcela de 143 m2 � Vivienda construida de 86 m2 � Perfecta para diseñar tu hogar ideal o como inversión con gran potencial de revalorización Su excelente ubicación la convierte en una opción ideal tanto como residencia habitual como para uso turístico o alquiler. � Si buscas una propiedad con carácter, bien situada y con posibilidades infinitas, ¡esta es tu oportunidad! � Contacto:.",FALSE,renew,FALSE,NA,1453,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,125000,€,NA,NA,NA,chalet,independantHouse,"Núcleo Urbano, Chiclana de la Frontera",Casa independiente,Destacado,NA,NA,NA
110038729,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/af/da/9f/1393425391.webp,9861,12,NA,145000,chalet,sale,33,NA,1,1,Las Lagunas - Campano,Cádiz,Chiclana de la Frontera,Las Lagunas - Campano,es,NA,36.3956,-6.1361,FALSE,https://www.idealista.com/inmueble/110038729/,"Parcela rústica en venta en Chiclana de la Frontera, es segregada y cuenta con una superficie aproximada de 2250m2. Dispone de una construcción de 33m2, distribuidos en una única planta cuenta con 1 dormitorio, 1 cuarto de baño y  cocina-salón. En la zona del jardín encontramos un trastero de 7m2 aproximadamente y cochera totalmente privada. Cuenta con agua de pozo y contador de luz. La parcela está totalmente cerrada. NO ES HIPOTECABLE.  Se encuentra en la zona de Tejarejo Alto, una zona muy tranquila en plena naturaleza. ¡No lo dudes y solicita más información sin compromiso! Inmueble ofertado por:      APICA REAL ESTATE SL      Carretera Fuente Amarga 42 - Chiclana de la Frontera, 11130 (Cádiz)               Informamos a nuestros clientes que los gastos de Notaría, Gestoría, Impuestos, así como los honorarios de nuestra agencia no están incluidos en el precio de venta. Según Decreto 218/2005, del 11 de octubre, disponemos del Documento Informativo Abreviado de la vivienda y de Seguro de Caución.",FALSE,good,FALSE,NA,4394,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,145000,€,NA,NA,NA,chalet,independantHouse,"Las Lagunas - Campano, Chiclana de la Frontera",Casa independiente,Destacado,NA,NA,NA
98727656,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/11/5d/fd/1021805037.webp,RG0277V,15,NA,350000,chalet,sale,733,NA,10,5,Barrio Centro,Cádiz,Jerez de la Frontera,Centro,es,Centro,36.6817,-6.1375,FALSE,https://www.idealista.com/inmueble/98727656/,"INMOBILIARIA RIVAS & GARCÍA les ofrece casa señorial en venta para reformar en el centro. Cuenta con un solar de 455 m2, con una edificabilidad de 733 m2, tres plantas para poder distribuirlas a su gusto. Patio principal cubierto con arcos de medio punto sobre las columnas y dos patios más descubiertos. Balcones. Vigas de madera en techos altos. Escaleras de mármol. Renta libre. De acuerdo con lo previsto en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los gastos notariales, registrales, I. T. P. , honorarios profesionales de intermediación, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio. Documento D. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía.",FALSE,renew,FALSE,NA,477,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,350000,€,NA,NA,NA,chalet,terracedHouse,"Centro, Jerez de la Frontera",Chalet adosado,Destacado,NA,NA,NA
109695453,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/21/5b/80/1382711850.webp,RG100,8,NA,524200,chalet,sale,156,NA,3,2,Virgen del Mar,Cádiz,Rota,Virgen del Mar,es,NA,36.6244,-6.3699,FALSE,https://www.idealista.com/inmueble/109695453/,". Amplia vivienda unifamiliar en venta en Rota Zona Antiguo Mercadona, a pocos minutos de la playa de Virgen del Mar Te presentamos esta magnífica vivienda unifamiliar adosada ubicada en una de las zonas residenciales más consolidadas y demandadas de Rota: la zona del antiguo Mercadona, a tan solo unos minutos andando de la conocida playa de Virgen del Mar. La propiedad se distribuye en varias plantas y ofrece una excelente combinación de amplitud, funcionalidad y comodidad:  Planta principal: Acceso desde calle peatonal o zona tranquila de tránsito reducido. Amplio salón-comedor con buena iluminación natural, ideal para reuniones familiares y momentos de descanso. Cocina independiente totalmente equipada, con zona de office y acceso directo al patio trasero, perfecto para comidas al aire libre o zona de juegos para niños. Cuarto de baño completo con ducha.  Planta alta: 3 dormitorios (dos de ellos dobles y uno individual), todos con ventanas exteriores. Baño completo con bañera. Armarios empotrados y buena ventilación cruzada en toda la planta. Sótano Actualmente está alquilada a personal americano hasta marzo de 2.026.",FALSE,good,FALSE,NA,3360,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,524200,€,NA,NA,NA,chalet,semidetachedHouse,"Virgen del Mar, Rota",Chalet pareado,Destacado,TRUE,TRUE,NA
108883354,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/3c/99/d7/1357867011.webp,001274,15,1,245000,flat,sale,103,FALSE,3,1,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,NA,36.5342,-6.2949,FALSE,https://www.idealista.com/inmueble/108883354/,"Este encantador piso en venta se encuentra situado en el Centro Histórico de Cádiz Capital, junto a la Plaza San Agustín. Con una superficie útil de 84 m², en 1ª planta, esta vivienda cuenta con 2 habitaciones individuales, 1 habitación doble, un baño completo y una cocina abierta al salón con isla. La vivienda ha sido reformada recientemente. Carpintería exterior de PVC, carpintería interior lacada en blanco y suelos de tarima flotante. La orientación noreste proporciona una agradable luminosidad, y los vidrios dobles de PVC garantizan un buen aislamiento acústico y térmico. Además, cuenta con puerta blindada y se encuentra en un edificio soleado. Se vende amueblado. ¡No dejes pasar la oportunidad de vivir en este acogedor piso en pleno corazón del Centro Histórico de Cádiz Capital! *El periodo de validez de la oferta es de 30 días. Impuestos, honorarios de agencia, y gastos de la compraventa no incluidos en el precio. El consumidor dispone del DIA del inmueble.",FALSE,good,FALSE,FALSE,2379,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,245000,€,NA,NA,NA,flat,NA,"Centro Histórico - Plaza España, Cádiz",Piso,Destacado,NA,NA,NA
108751235,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7d/8b/4a/1354050750.webp,PIS0060,10,NA,129900,flat,sale,120,TRUE,3,1,Puerta Europa-Virgen de la Palma-Estación,Cádiz,Algeciras,Puerta Europa-Virgen de la Palma-Estación,es,NA,36.1346,-5.4535,FALSE,https://www.idealista.com/inmueble/108751235/,"Se vende luminoso y amplio piso junto a la Politécnica de Algeciras. Ubicado en una zona rodeada de todo tipo de comodidades, para hacer tu día a día mas cómodo. La vivienda tiene posibilidad de adquirir una plaza de garaje, que no está incluida en el precio. Si deseas vivir, o invertir en un piso con buena ubicación, no dudes en contactar con nosotros. Consta de: - 3 Habitaciones - Salón amplio y luminoso - Balcón con vistas al mar y montaña - Cuarto de baño completo - Cocina equipada - Plaza de garaje ( no incluida en el precio) Precio: 134.999€ Gastos de gestión no incluidos. - [IW].",FALSE,good,FALSE,TRUE,1083,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,129900,€,NA,NA,NA,flat,NA,"Puerta Europa-Virgen de la Palma-Estación, Algeciras",Piso,Destacado,NA,NA,NA
109014048,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/fb/c9/1361731056.webp,RG0700V,9,10,170000,flat,sale,89,TRUE,3,2,Barrio Pago San José - Princi - Jerez,Cádiz,Jerez de la Frontera,El Retiro - Parque Atlántico - Ronda este,es,Pago San José - Princi - Jerez,36.68,-6.1187,FALSE,https://www.idealista.com/inmueble/109014048/,"INMOBILIARIA RIVAS & GARCIA les ofrece piso en venta en zona este, Ciudasol. Consta de tres dormitorios, dos baños completos, uno de ellos con bañera y el otro con placa de ducha, cocina amueblada y equipada con electrodomésticos y amplio salón-comedor. Actualmente está alquilado con un contrato de larga duración. Inversión con buenos rendimientos. Agua incluida en la comunidad. Décima planta con ascensor. Venga a verlo, no pierda la oportunidad.  De acuerdo con lo previsto en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los gastos notariales, registrales, I. T. P. , honorarios profesionales de intermediación, gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio. Documento D. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía.",FALSE,good,FALSE,TRUE,1910,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,170000,€,NA,NA,NA,flat,NA,"Pago San José - Princi - Jerez, Jerez de la Frontera",Piso,Destacado,NA,NA,NA
108839909,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/27/65/2b/1356641160.webp,1917,16,NA,275000,flat,sale,110,FALSE,3,1,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,NA,36.5351,-6.3002,FALSE,https://www.idealista.com/inmueble/108839909/,"¡Gran oportunidad de inversión con alta rentabilidad! Este estupendo piso, situado en pleno corazón de Cádiz, ofrece una rentabilidad potencial de hasta el 5% si se destina al alquiler estudiantil, gracias a su excelente ubicación, su amplitud y la gran demanda de alojamiento para estudiantes en la zona. Rodeado de comercios, restaurantes y todos los servicios que ofrece el centro histórico, y a pocos minutos caminando de las emblemáticas playas de la ciudad, este inmueble combina perfectamente ubicación, comodidad y rentabilidad. Situado en una segunda planta, cuenta con 110 m² distribuidos en tres luminosos dormitorios, un salón comedor, cocina totalmente equipada y un baño completo. Ha sido completamente reformado, renovando instalación eléctrica y fontanería, e incorporando carpintería exterior de PVC con ventanas Climalit para un excelente aislamiento térmico y acústico. Una excelente oportunidad tanto para quienes buscan una vivienda amplia en una de las zonas más demandadas de Cádiz, como para inversores que deseen obtener una rentabilidad sólida y segura. ¡No dejes pasar esta oportunidad y ven a visitarlo! Informamos a nuestros clientes que los gastos de Notaría, Gestoría, Impuestos, así como los honorarios de nuestra agencia no están incluidos en el precio de venta. Según Decreto 218/2005, del 11 de Octubre, disponemos del Documento Informativo Abreviado de la vivienda y de Seguro de Caución.",FALSE,good,FALSE,FALSE,2500,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,275000,€,NA,NA,NA,flat,NA,"Mentidero - Teatro Falla - Alameda, Cádiz",Piso,Destacado,NA,NA,NA
108859881,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7e/97/79/1357232962.webp,10925,17,NA,189000,chalet,sale,169,NA,3,1,Los Barrios,Cádiz,Los Barrios,NA,es,NA,36.1871,-5.4922,FALSE,https://www.idealista.com/inmueble/108859881/,"¡Maravillosa vivienda en venta en Los Barrios de 169 metros cuadrados! , con mucha amplitud en todas las habitaciones, muy bien distribuida y espaciosa. Gran oportunidad para comprar tu vivienda. Informamos a nuestros clientes que los gastos de Notaría, Gestoría, Impuestos, así como los honorarios de nuestra agencia no están incluidos en el precio de venta. Según Decreto 218/2005, del 11 de octubre, disponemos del Documento Informativo Abreviado de la vivienda y de Seguro de Caución.",FALSE,good,FALSE,NA,1118,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,189000,€,NA,NA,NA,chalet,NA,Los Barrios,Chalet,Destacado,NA,NA,NA
110138871,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/62/13/99/1396429577.webp,FS5.217N,19,NA,219900,chalet,sale,100,NA,4,2,Barrio Pago San José - Princi - Jerez,Cádiz,Jerez de la Frontera,El Retiro - Parque Atlántico - Ronda este,es,Pago San José - Princi - Jerez,36.681,-6.1134,FALSE,https://www.idealista.com/inmueble/110138871/,"Amplia y luminosa vivienda ubicada en un entorno residencial y silencioso, ideal para familias o quienes buscan comodidad y tranquilidad. La casa cuenta con 4 dormitorios, 2 baños completos, una azotea amplia perfecta para disfrutar al aire libre, reuniones o zona de relax. Se vende semi-amueblada, lista para entrar a vivir. Zona bien comunicada y cercana a servicios básicos. Una excelente oportunidad para vivir con espacio y tranquilidad.",FALSE,good,FALSE,NA,2199,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,219900,€,NA,NA,NA,chalet,independantHouse,"Pago San José - Princi - Jerez, Jerez de la Frontera",Casa independiente,Destacado,NA,NA,NA
104624798,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/28/bc/c3/1226446448.webp,1295,4,NA,119000,chalet,sale,69,NA,3,1,Conil,Cádiz,Conil de la Frontera,Conil,es,NA,36.276,-6.0901,FALSE,https://www.idealista.com/inmueble/104624798/,"Oportunidad casa para demoler de 71m2 construidos, situada en pleno centro de Conil, con posibilidad de hacer un edificio nuevo de dos plantas, ideal como inversión. ! No pierda esta oportunidad y venga a visitarlo! Ç Informamos a nuestros clientes, que los gastos de Notaría, Gestoría, Impuestos, así como los honorarios de nuestra agencia no están incluidos en el precio de venta. Según Decreto 218/2005, del 11 de Octubre, disponemos del Documento Informativo Abreviado de la vivienda y de Seguro de Caución.",FALSE,good,FALSE,NA,1725,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,119000,€,NA,NA,NA,chalet,NA,"Conil, Conil de la Frontera",Chalet,Destacado,NA,NA,NA
108961922,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/75/5b/1360190326.webp,496527-38976543,37,NA,1350000,chalet,sale,243,NA,5,3,Barrio Vistahermosa,Cádiz,El Puerto de Santa María,Vistahermosa  - Fuentebravía,es,Vistahermosa,36.5972,-6.2556,FALSE,https://www.idealista.com/inmueble/108961922/,"CHALET EN VISTAHERMOSA - EN PARCELA DE 1.300 METROS - ZONA DE LOS PINTORES Bonita casa, de solida construcción, distribuida en dos plantas, en parcela de mil tres cientos metros, muy soleada y cuidada. Zona de los pintores. Incluye aparcamiento cubierto.",FALSE,good,FALSE,NA,5556,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,1350000,€,NA,NA,NA,chalet,independantHouse,"Vistahermosa, El Puerto de Santa María",Casa independiente,Destacado,NA,NA,NA
110344709,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/d7/fb/1402533888.webp,NA,6,bj,249000,studio,sale,80,TRUE,0,1,Urbanización Atlanterra H,Cádiz,Zahara de los Atunes,Alemanes,es,NA,36.1015,-5.8137,FALSE,https://www.idealista.com/inmueble/110344709/,Precioso estudio para 2 personas con pequeña cocina y baño con jardin privado de 80 m2 y piscina comunitaria. Aparcamiento privado.,FALSE,good,FALSE,FALSE,3113,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,249000,€,NA,NA,NA,flat,studio,"Alemanes, Zahara de los Atunes",Estudio en Urbanización Atlanterra h,Destacado,TRUE,TRUE,NA
